label,text,token
1,swag  ,['swag']
0,free chocolates and free delivery with all flower orders from bunches  ,"['free', 'chocolate', 'free', 'delivery', 'flower', 'order', 'bunch']"
1,  to be fair he looks like he's lost a lot of weight since his amazingly successful halcyon leeds' days! ,"['fair', 'look', 'like', 'lost', 'lot', 'weight', 'since', 'amazingly', 'successful', 'halcyon', 'leeds', 'day']"
0,what's the correct word for racism (towards white people)? there is none   racism  is   good  4anyone,"['correct', 'word', 'racism', 'towards', 'white', 'people', 'none', 'racism', 'good', '4anyone']"
0,kisses to you bc you lose wisdom today     from your mouth   clever lol i love you text me when you're able  face_with_stuck out_tongue_and_winking_eye  ,"['kiss', 'bc', 'lose', 'wisdom', 'today', 'mouth', 'clever', 'lol', 'love', 'text', 'able', 'face_with_stuck', 'out_tongue_and_winking_eye']"
1,where is the  torturereport from showtime's homeland? ,"['torturereport', 'showtime', 'homeland']"
1,"jesus, mary and joseph  how sad to go through life suffering from  deficiency","['jesus', 'mary', 'joseph', 'sad', 'go', 'life', 'suffering', 'deficiency']"
1,good thing i gotta work today  thumbs_up_sign  ,"['good', 'thing', 'gotta', 'work', 'today', 'thumbs_up_sign']"
1,foxy lady   waynesworld  excellent   grinning_face_with_smiling_eyes  white_smiling_face  smiling_face_with_smiling_eyes ,"['foxy', 'lady', 'waynesworld', 'excellent', 'grinning_face_with_smiling_eyes', 'white_smiling_face', 'smiling_face_with_smiling_eyes']"
1, wow   she really touched them with that tweet  ,"['wow', 'really', 'touched', 'tweet']"
1,i have to leave for school at 9am and i'm still in bed  fucktherain  wherearemyhunters  imgonnalooksocutetoday ,"['leave', 'school', '9am', 'still', 'bed', 'fucktherain', 'wherearemyhunters', 'imgonnalooksocutetoday']"
0,uh oh  better head for the hills   storm  clouds  seekshelter ,"['uh', 'oh', 'better', 'head', 'hill', 'storm', 'cloud', 'seekshelter']"
0,plan on using the last 16  of my battery on listening to   get through the day  big now,"['plan', 'using', 'last', '16', 'battery', 'listening', 'get', 'day', 'big']"
0,just walked  frodo's path from  lotr in  lotro    geek quota for the week is already met   p here's the start    ,"['walked', 'frodo', 'path', 'lotr', 'lotro', 'geek', 'quota', 'week', 'already', 'met', 'p', 'start']"
1,one essay submitted now to start the next one  ')  thirdyearlife  loveit ,"['one', 'essay', 'submitted', 'start', 'next', 'one', 'thirdyearlife', 'loveit']"
0, yara    i'm a restless soul (you're well aware ) but i like my skin perspective as most comforting   when any1 expects me to be,"['yara', 'restless', 'soul', 'well', 'aware', 'like', 'skin', 'perspective', 'comforting', 'any1', 'expects']"
0,"if your local theater has a physical marquee with letters that can be rearranged, it's your duty to change them all to ""the interview ""","['local', 'theater', 'physical', 'marquee', 'letter', 'rearranged', 'duty', 'change', 'interview']"
1,up all night 2 nights in a row  my job is fun   nightauditadventures  resortjobprobs  fb,"['night', '2', 'night', 'row', 'job', 'fun', 'nightauditadventures', 'resortjobprobs', 'fb']"
0,when will this girl learn        it  is   everyday  chezza  sometimes  do  work  andnotgetcaughtbymr ,"['girl', 'learn', 'everyday', 'chezza', 'sometimes', 'work', 'andnotgetcaughtbymr']"
0,with no forwards   confused  sure,"['forward', 'confused', 'sure']"
1,dentists oh the joy,"['dentist', 'oh', 'joy']"
1,650 return flight  why i love my family   familyvacation ,"['650', 'return', 'flight', 'love', 'family', 'familyvacation']"
0,i love putting up the christmas tree with the fam white_smiling_face   christmas_tree   christmastree,"['love', 'putting', 'christmas', 'tree', 'fam', 'white_smiling_face', 'christmas_tree', 'christmastree']"
1,just snap chatting my sister a few times    shelovesitwhenisendthatmany  ,"['snap', 'chatting', 'sister', 'time', 'shelovesitwhenisendthatmany']"
0,lagopodous   like a rabbit's foot!! not so easy to drop into conversation but you never know ,"['lagopodous', 'like', 'rabbit', 'foot', 'easy', 'drop', 'conversation', 'never', 'know']"
1,"standard christmas newsfeed  diamonds everywhere, everyone's engaged  congratulations   original   christmas  engaged","['standard', 'christmas', 'newsfeed', 'diamond', 'everywhere', 'everyone', 'engaged', 'congratulation', 'original', 'christmas', 'engaged']"
0,that fits    ,['fit']
0,  to our countries special dedication to ma syrian friends you're alone instalisten by heart voice  ,"['country', 'special', 'dedication', 'syrian', 'friend', 'alone', 'instalisten', 'heart', 'voice']"
0,we all have them people on instagram who put the most pointless hashtags  can  you ,"['people', 'instagram', 'put', 'pointless', 'hashtags']"
0,currently a bus wanker  i hate people  confused_face   stinks  gobonastick  dickheads,"['currently', 'bus', 'wanker', 'hate', 'people', 'confused_face', 'stink', 'gobonastick', 'dickhead']"
1,ya and listening to them talk about how hot girls are is a favorite past time   _  ,"['ya', 'listening', 'talk', 'hot', 'girl', 'favorite', 'past', 'time', '_']"
1,gee faculty at nicholls are so helpful ,"['gee', 'faculty', 'nicholls', 'helpful']"
1,stinker of a day    nothing has gone right  got worse as the day went on     ahhhhhhhhh  depression  cantwaitfortomorrow ,"['stinker', 'day', 'nothing', 'gone', 'right', 'got', 'worse', 'day', 'went', 'ahhhhhhhhh', 'depression', 'cantwaitfortomorrow']"
1, bitch  bitchy  badass  lol  laughing  jokes    funtime  funny  fun  ecards    ,"['bitch', 'bitchy', 'badass', 'lol', 'laughing', 'joke', 'funtime', 'funny', 'fun', 'ecards']"
0, 's twitter game is perfect tonight!  amazingness,"['twitter', 'game', 'perfect', 'tonight', 'amazingness']"
0,iiiiiiii have the best boyfriend everrrrrrrrr ,"['iiiiiiii', 'best', 'boyfriend', 'everrrrrrrrr']"
1, if you re a chelsea fan  its natural to be sentimental   if you re an arsenal fan   its natural to be stupid  spelling? ,"['chelsea', 'fan', 'natural', 'sentimental', 'arsenal', 'fan', 'natural', 'stupid', 'spelling']"
0, not passing judgment  been in many binds before and actually love the creativity  vodka is a versatile liquor ,"['passing', 'judgment', 'many', 'bind', 'actually', 'love', 'creativity', 'vodka', 'versatile', 'liquor']"
0,yet you cant provide any source that shows it      ,"['yet', 'cant', 'provide', 'source', 'show']"
1,i just love eu servers     ,"['love', 'eu', 'server']"
1,an answer to the one who criticize  feminism   uglygirlsclub   fourthwave,"['answer', 'one', 'criticize', 'feminism', 'uglygirlsclub', 'fourthwave']"
1," now, now, islam is the ""religion of peace"" and only christians can hurt anybody!  get it right!  d  ","['islam', 'religion', 'peace', 'christian', 'hurt', 'anybody', 'get', 'right']"
1,8ams are just so lovely  ,"['8ams', 'lovely']"
0,"close to white folks, i am forced to witness firsthand their willful ignorance about the impact of race and racism  bell hooks  ferguson","['close', 'white', 'folk', 'forced', 'witness', 'firsthand', 'willful', 'ignorance', 'impact', 'race', 'racism', 'bell', 'hook', 'ferguson']"
0,"  wasn't that full in the nosebleeds where i was sitting, but it was fun! crowd reacting to joepa is my fav memory ","['full', 'nosebleed', 'sitting', 'fun', 'crowd', 'reacting', 'joepa', 'fav', 'memory']"
1,"we rebooted the server, it seems ok now yey!  facepalm   devops","['rebooted', 'server', 'seems', 'ok', 'yey', 'facepalm', 'devops']"
1,ppl keep snapping me and i can't snap back because i'm looking too good rn ,"['ppl', 'keep', 'snapping', 'snap', 'back', 'looking', 'good', 'rn']"
1,at least i woke up feeling a lot better today   ,"['least', 'woke', 'feeling', 'lot', 'better', 'today']"
1,maybe miss world will succeed where all her predecessors have failed in obtaining world peace?   missworld2014,"['maybe', 'miss', 'world', 'succeed', 'predecessor', 'failed', 'obtaining', 'world', 'peace', 'missworld2014']"
0,   dirt  its not your country!,"['dirt', 'country']"
0,  teenanalcasting  virgin virgin   cute teenage virgin playing in her hotel room in tight blue gstring underwear!,"['teenanalcasting', 'virgin', 'virgin', 'cute', 'teenage', 'virgin', 'playing', 'hotel', 'room', 'tight', 'blue', 'gstring', 'underwear']"
0,   when   how did the acl tear happen?,"['acl', 'tear', 'happen']"
0,vcac looks like an even bigger bag of hurt than vcd ,"['vcac', 'look', 'like', 'even', 'bigger', 'bag', 'hurt', 'vcd']"
1, funny joke there bae   ,"['funny', 'joke', 'bae']"
1,the moral police   vigilante's are very quiet with every  rape  i suppose it is indian culture then?   uber  delhirape,"['moral', 'police', 'vigilante', 'quiet', 'every', 'rape', 'suppose', 'indian', 'culture', 'uber', 'delhirape']"
0, ben were you going to pick up your pizzas today?,"['ben', 'going', 'pick', 'pizza', 'today']"
0, nope  doing everything wrong  cold  hot  hot  cold  gear seems ok but as today dipped to  14 prob spoke too soon   orings,"['nope', 'everything', 'wrong', 'cold', 'hot', 'hot', 'cold', 'gear', 'seems', 'ok', 'today', 'dipped', '14', 'prob', 'spoke', 'soon', 'orings']"
1,    cut a promo then  states he's facing  oh yay!! ,"['cut', 'promo', 'state', 'facing', 'oh', 'yay']"
0,ruling party in power central state misusing their power pm speaking only in foreign parliment pm to visit out side india during session,"['ruling', 'party', 'power', 'central', 'state', 'misusing', 'power', 'pm', 'speaking', 'foreign', 'parliment', 'pm', 'visit', 'side', 'india', 'session']"
1, wow that's impressive   i have to force myself to go just as i will be doing later!  gymfanatic ,"['wow', 'impressive', 'force', 'go', 'later', 'gymfanatic']"
0,"come on, it's lovely weather for a sleigh ride together with ewe  ","['come', 'lovely', 'weather', 'sleigh', 'ride', 'together', 'ewe']"
1, that's totally obscure    ,"['totally', 'obscure']"
1, to finally win the champs league   no teams are that good this year and we've got a solid draw   banter  stillgoingout,"['finally', 'win', 'champ', 'league', 'team', 'good', 'year', 'got', 'solid', 'draw', 'banter', 'stillgoingout']"
1,"  so basically the only storyline for caroline forbes in this season is called ""stefan"", great! ","['basically', 'storyline', 'caroline', 'forbes', 'season', 'called', 'stefan', 'great']"
0,yay for days off   coffee  harrypotter  christmasbreak  morning ,"['yay', 'day', 'coffee', 'harrypotter', 'christmasbreak', 'morning']"
1,  whilst  slabour  blairmcdougal  deputydug recon its in  meltdown safe in  bettertogether of course     ,"['whilst', 'slabour', 'blairmcdougal', 'deputydug', 'recon', 'meltdown', 'safe', 'bettertogether', 'course']"
0, do you think mary's parents believed the bubbemeinseh that she was still a virgin?,"['think', 'mary', 'parent', 'believed', 'bubbemeinseh', 'still', 'virgin']"
1,i'm seeing more and more people using the term  gamergate and i can't believe i'm going to say this but they're using it incorrectly ,"['seeing', 'people', 'using', 'term', 'gamergate', 'believe', 'going', 'say', 'using', 'incorrectly']"
0," i'm relaxed, and waiting for the facts to come out  but i've listened to blaine hammer on players for doing similar before ","['relaxed', 'waiting', 'fact', 'come', 'listened', 'blaine', 'hammer', 'player', 'similar']"
0,  i keep seeing noon    is it 1pm eastern or noon eastern? need to plan my morning accordingly  please advise ,"['keep', 'seeing', 'noon', '1pm', 'eastern', 'noon', 'eastern', 'need', 'plan', 'morning', 'accordingly', 'please', 'advise']"
1,"appreciate  that he has spared suspending our accounts, only blocked us  ","['appreciate', 'spared', 'suspending', 'account', 'blocked', 'u']"
0,"your delusion that people are being killed ""cuz obama black"" is the myth     ","['delusion', 'people', 'killed', 'cuz', 'obama', 'black', 'myth']"
0, thei reights to protest ends where my rights begin  they cannot take my right of earning livelihood and free movement ,"['thei', 'reights', 'protest', 'end', 'right', 'begin', 'cannot', 'take', 'right', 'earning', 'livelihood', 'free', 'movement']"
0,baking bread and hanging with a glass of wine in leggings and a sweatshirt with football on  heaven! if only the snow hadn't turned to rain ,"['baking', 'bread', 'hanging', 'glass', 'wine', 'legging', 'sweatshirt', 'football', 'heaven', 'snow', 'turned', 'rain']"
1,       imagine that? never would have guessed ,"['imagine', 'never', 'would', 'guessed']"
1,"crime figures  true picture may be worse than feared, says think tank report   via   surprised? ","['crime', 'figure', 'true', 'picture', 'may', 'worse', 'feared', 'say', 'think', 'tank', 'report', 'via', 'surprised']"
1,"so now its hamilton on a monday night? thanks  for all those evening games you give us, saturday football is overrated! ","['hamilton', 'monday', 'night', 'thanks', 'evening', 'game', 'give', 'u', 'saturday', 'football', 'overrated']"
1,gotta love the sound of rain beating against the window on christmas day     whereswinter,"['gotta', 'love', 'sound', 'rain', 'beating', 'window', 'christmas', 'day', 'whereswinter']"
0, lebanon  detainee  is   isis leader's  wife   iraqi  official  baghdad   an iraqi official denied wednesday    ,"['lebanon', 'detainee', 'isi', 'leader', 'wife', 'iraqi', 'official', 'baghdad', 'iraqi', 'official', 'denied', 'wednesday']"
1,i'm a victoria secret model  it's such a secret not even victoria knows   ,"['victoria', 'secret', 'model', 'secret', 'even', 'victoria', 'know']"
1, unamused_face  half of the testing group was very helpful today  ,"['unamused_face', 'half', 'testing', 'group', 'helpful', 'today']"
0,they done worked me so hard,"['done', 'worked', 'hard']"
0,"amen  person_with_folded_hands       i love this! if you didn't plan, then it's your problem  face_with_stuck out_tongue_and_winking_eye   truth  emergency at pearl    ","['amen', 'person_with_folded_hands', 'love', 'plan', 'problem', 'face_with_stuck', 'out_tongue_and_winking_eye', 'truth', 'emergency', 'pearl']"
1,whoops  didn't know i had to live up to other people's expectations instead of mine  let me just fix that    sorrynotsorry  soz,"['whoop', 'know', 'live', 'people', 'expectation', 'instead', 'mine', 'let', 'fix', 'sorrynotsorry', 'soz']"
1,can't wait for next year when it's a cyber month sale  ,"['wait', 'next', 'year', 'cyber', 'month', 'sale']"
0, it's a ,[]
1,"  let's face it, at the mo there's delays on any day ending in a y!  valueformoneynot ","['let', 'face', 'mo', 'delay', 'day', 'ending', 'valueformoneynot']"
